datetime,solar_global[W/sf],solar_horizontal[W/sf],solar_direct[W/sf],clouds,dewpoint[degF],temperature[degF],ground_reflectivity[pu],wind_speed[m/s],wind_dir[rad],solar_altitude[deg],humidity[%],pressure[mbar],heat_index[degF]
2020-04-25 23:00:00,0.0,0.0,0.0,0,49.3,49.3,0.1,4.1,5.1,128.2,100.0,962,48.9
2020-04-26 00:00:00,0.0,0.0,0.0,0,48.7,48.7,0.1,4.0,5.1,128.6,100.0,962,48.4
2020-04-26 01:00:00,0.0,0.0,0.0,3,48.2,48.2,0.1,4.0,5.1,125.3,100.0,962,47.8
2020-04-26 02:00:00,0.0,0.0,0.0,3,47.8,47.8,0.1,4.0,5.1,118.8,100.0,962,47.4
2020-04-26 03:00:00,0.0,0.0,0.0,3,47.7,47.7,0.1,3.9,5.1,110.1,100.0,962,47.2
2020-04-26 04:00:00,0.0,0.0,0.0,7,47.5,47.5,0.1,3.9,5.1,99.9,100.0,962,47.1
2020-04-26 05:00:00,1.0,1.0,0.6,3,48.4,48.4,0.1,4.3,5.1,88.5,100.0,962,48.0
2020-04-26 06:00:00,12.6,7.0,25.4,3,50.5,50.5,0.1,4.9,5.1,77.1,100.0,963,50.3
2020-04-26 07:00:00,35.6,7.8,66.3,0,51.8,52.7,0.1,4.9,5.2,65.2,96.5,963,52.5
2020-04-26 08:00:00,55.6,8.5,78.9,0,52.2,54.5,0.1,4.8,5.2,53.4,91.7,964,54.2
2020-04-26 09:00:00,72.0,9.3,84.4,0,52.2,55.9,0.1,4.8,5.2,42.0,87.2,964,55.6
2020-04-26 10:00:00,84.1,9.6,87.8,0,52.2,57.2,0.1,4.9,5.2,31.9,83.0,964,56.9
2020-04-26 11:00:00,90.8,9.8,89.4,0,51.3,58.1,0.1,5.2,5.2,24.9,77.8,964,57.7
2020-04-26 12:00:00,91.5,9.7,89.7,0,50.2,58.6,0.1,5.4,5.2,24.1,73.7,964,58.2
2020-04-26 13:00:00,86.4,9.3,89.0,0,49.5,58.6,0.1,5.4,5.3,29.9,71.5,963,58.1
2020-04-26 14:00:00,75.7,8.5,87.1,0,48.7,58.3,0.1,5.3,5.3,39.5,70.7,963,57.7
2020-04-26 15:00:00,60.4,7.8,83.0,0,48.2,58.1,0.1,5.2,5.3,50.7,69.7,963,57.5
2020-04-26 16:00:00,41.8,6.9,75.4,0,47.8,55.6,0.1,5.2,5.2,62.4,75.1,963,55.0
2020-04-26 17:00:00,21.7,5.5,60.2,0,47.7,53.1,0.1,5.1,5.1,74.3,81.7,963,52.5
2020-04-26 18:00:00,4.3,2.6,23.9,0,47.8,50.5,0.1,5.0,5.1,85.9,90.7,963,50.0
2020-04-26 19:00:00,0.0,0.0,0.0,0,48.4,49.3,0.1,4.8,5.1,97.3,96.9,964,48.9
2020-04-26 20:00:00,0.0,0.0,0.0,0,48.6,48.6,0.1,4.5,5.1,107.7,100.0,964,48.2
2020-04-26 21:00:00,0.0,0.0,0.0,0,48.2,48.2,0.1,4.4,5.1,116.8,100.0,965,47.8
2020-04-26 22:00:00,0.0,0.0,0.0,0,48.2,48.2,0.1,4.5,5.1,123.8,100.0,965,47.8
2020-04-26 23:00:00,0.0,0.0,0.0,0,48.4,48.4,0.1,4.6,5.1,127.9,100.0,965,48.0
2020-04-27 00:00:00,0.0,0.0,0.0,0,48.4,48.4,0.1,4.7,5.2,128.3,100.0,965,48.0
2020-04-27 01:00:00,0.0,0.0,0.0,0,48.0,48.0,0.1,4.6,5.2,125.0,100.0,964,47.6
2020-04-27 02:00:00,0.0,0.0,0.0,0,47.5,47.5,0.1,4.6,5.2,118.5,100.0,964,47.1
2020-04-27 03:00:00,0.0,0.0,0.0,0,47.1,47.1,0.1,4.6,5.2,109.8,100.0,964,46.7
2020-04-27 04:00:00,0.0,0.0,0.0,0,47.3,47.3,0.1,4.8,5.2,99.7,100.0,965,46.9
2020-04-27 05:00:00,1.6,1.3,9.6,0,48.6,48.6,0.1,5.1,5.3,88.3,100.0,965,48.2
2020-04-27 06:00:00,17.0,4.9,53.3,0,50.7,50.7,0.1,5.3,5.3,76.9,100.0,965,50.5
2020-04-27 07:00:00,36.1,6.6,69.9,0,51.1,53.2,0.1,5.1,5.4,65.0,92.5,966,52.9
2020-04-27 08:00:00,54.6,7.8,78.0,0,51.3,55.4,0.1,4.9,5.4,53.2,86.0,966,55.0
2020-04-27 09:00:00,68.0,12.8,74.0,0,51.4,57.6,0.1,5.0,5.4,41.8,79.9,966,57.2
2020-04-27 10:00:00,77.7,19.5,68.3,7,51.6,59.2,0.1,5.2,5.4,31.6,75.9,967,58.8
2020-04-27 11:00:00,85.9,15.7,77.3,0,51.8,60.4,0.1,5.3,5.3,24.6,72.9,966,60.0
2020-04-27 12:00:00,88.4,9.7,86.0,0,52.2,61.2,0.1,5.4,5.3,23.8,72.3,966,60.8
2020-04-27 13:00:00,83.5,8.8,85.9,0,52.5,61.3,0.1,5.6,5.3,29.7,72.7,966,61.0
2020-04-27 14:00:00,73.2,8.3,83.9,0,52.7,61.0,0.1,5.7,5.3,39.3,74.3,966,60.6
2020-04-27 15:00:00,58.3,7.4,80.1,0,52.9,60.8,0.1,5.8,5.3,50.5,75.2,965,60.5
2020-04-27 16:00:00,38.5,7.6,66.2,0,53.1,58.8,0.1,5.6,5.4,62.3,81.0,965,58.5
2020-04-27 17:00:00,21.1,5.1,58.5,0,53.1,56.7,0.1,5.2,5.4,74.2,87.6,965,56.4
2020-04-27 18:00:00,4.3,2.5,23.7,0,53.1,54.1,0.1,4.8,5.3,85.7,96.2,965,54.0
2020-04-27 19:00:00,0.0,0.0,0.0,0,52.5,52.5,0.1,4.7,5.3,97.1,100.0,966,52.3
2020-04-27 20:00:00,0.0,0.0,0.0,0,52.0,52.0,0.1,4.7,5.3,107.5,100.0,966,51.8
2020-04-27 21:00:00,0.0,0.0,0.0,0,51.6,51.6,0.1,4.6,5.3,116.5,100.0,966,51.4
2020-04-27 22:00:00,0.0,0.0,0.0,0,51.1,51.1,0.1,4.6,5.3,123.5,100.0,965,50.8
2020-04-27 23:00:00,0.0,0.0,0.0,0,50.9,50.9,0.1,4.5,5.3,127.6,100.0,965,50.6
2020-04-28 00:00:00,0.0,0.0,0.0,0,50.5,50.5,0.1,4.3,5.4,128.0,100.0,965,50.3
2020-04-28 01:00:00,0.0,0.0,0.0,0,50.2,50.2,0.1,4.0,5.4,124.7,100.0,965,49.9
2020-04-28 02:00:00,0.0,0.0,0.0,0,49.8,49.8,0.1,3.7,5.4,118.2,100.0,965,49.5
2020-04-28 03:00:00,0.0,0.0,0.0,0,49.5,49.5,0.1,3.6,5.4,109.6,100.0,964,49.1
2020-04-28 04:00:00,0.0,0.0,0.0,0,49.3,49.3,0.1,3.5,5.4,99.4,100.0,964,48.9
2020-04-28 05:00:00,1.9,1.4,12.4,0,50.5,50.5,0.1,3.6,5.5,88.1,100.0,964,50.3
2020-04-28 06:00:00,17.1,4.6,54.2,0,52.5,52.5,0.1,3.5,5.5,76.7,100.0,965,52.3
2020-04-28 07:00:00,36.4,6.1,71.1,0,53.8,55.0,0.1,3.3,5.5,64.8,95.3,965,54.9
2020-04-28 08:00:00,55.2,7.2,79.6,0,54.3,58.1,0.1,3.3,5.6,53.0,87.2,965,57.9
2020-04-28 09:00:00,71.2,7.7,84.8,0,54.5,61.0,0.1,3.3,5.6,41.5,79.0,964,60.7
2020-04-28 10:00:00,83.0,7.9,87.9,0,54.3,63.3,0.1,3.3,5.5,31.4,72.3,964,63.0
2020-04-28 11:00:00,89.4,8.1,89.2,0,54.3,64.4,0.1,3.5,5.3,24.3,69.6,964,64.1
2020-04-28 12:00:00,90.0,8.2,89.2,0,54.1,64.6,0.1,4.1,5.3,23.5,68.7,964,64.3
2020-04-28 13:00:00,84.8,8.2,88.0,0,54.0,63.9,0.1,4.6,5.3,29.4,70.2,963,63.6
2020-04-28 14:00:00,74.4,7.9,85.7,0,53.8,63.0,0.1,4.8,5.3,39.1,71.9,963,62.6
2020-04-28 15:00:00,59.4,7.2,81.8,0,53.4,62.2,0.1,4.9,5.3,50.4,73.1,963,61.9
2020-04-28 16:00:00,41.2,6.3,74.7,0,53.2,59.4,0.1,4.8,5.3,62.1,80.3,962,59.1
2020-04-28 17:00:00,19.2,5.0,51.7,0,53.2,56.5,0.1,4.7,5.3,74.0,88.7,963,56.2
2020-04-28 18:00:00,4.4,2.6,23.1,0,53.1,53.4,0.1,4.4,5.2,85.6,98.9,963,53.3
2020-04-28 19:00:00,0.0,0.0,0.0,0,51.6,51.6,0.1,4.1,5.1,97.0,100.0,963,51.4
2020-04-28 20:00:00,0.0,0.0,0.0,0,50.5,50.5,0.1,3.7,5.1,107.3,100.0,963,50.3
2020-04-28 21:00:00,0.0,0.0,0.0,0,49.8,49.8,0.1,3.4,5.0,116.3,100.0,963,49.5
2020-04-28 22:00:00,0.0,0.0,0.0,0,49.3,49.3,0.1,3.1,5.0,123.2,100.0,962,48.9
2020-04-28 23:00:00,0.0,0.0,0.0,0,48.7,48.7,0.1,3.2,5.0,127.3,100.0,962,48.4
2020-04-29 00:00:00,0.0,0.0,0.0,0,48.4,48.4,0.1,3.5,5.0,127.7,100.0,961,48.0
2020-04-29 01:00:00,0.0,0.0,0.0,7,48.2,48.2,0.1,3.8,4.9,124.4,100.0,961,47.8
2020-04-29 02:00:00,0.0,0.0,0.0,7,48.0,48.0,0.1,4.0,5.0,118.0,100.0,961,47.6
2020-04-29 03:00:00,0.0,0.0,0.0,7,47.8,47.8,0.1,4.2,5.0,109.3,100.0,962,47.4
2020-04-29 04:00:00,0.0,0.0,0.0,7,47.7,47.7,0.1,4.2,5.1,99.2,100.0,962,47.2
2020-04-29 05:00:00,1.0,1.0,0.0,6,48.4,48.4,0.1,4.3,5.2,87.9,100.0,963,48.0
2020-04-29 06:00:00,8.1,7.2,3.9,7,49.6,49.6,0.1,4.7,5.2,76.5,100.0,963,49.3
2020-04-29 07:00:00,23.7,15.1,20.0,7,50.7,50.7,0.1,4.8,5.1,64.6,99.8,964,50.5
2020-04-29 08:00:00,40.2,23.8,27.2,7,50.9,51.6,0.1,4.6,5.2,52.8,97.1,964,51.3
2020-04-29 09:00:00,55.9,28.0,37.3,7,50.9,52.5,0.1,4.7,5.1,41.3,94.3,964,52.2
2020-04-29 10:00:00,47.6,37.8,11.4,6,50.9,53.6,0.1,5.0,5.1,31.1,90.8,964,53.3
2020-04-29 11:00:00,62.7,42.5,22.2,6,51.4,54.9,0.1,5.4,5.1,24.0,88.2,964,54.5
2020-04-29 12:00:00,58.3,42.2,17.5,6,52.2,55.2,0.1,5.6,5.2,23.2,89.2,964,54.9
2020-04-29 13:00:00,70.0,33.4,41.9,7,52.0,54.9,0.1,5.5,5.2,29.2,90.2,964,54.6
2020-04-29 14:00:00,53.0,32.1,26.8,7,51.8,54.3,0.1,5.2,5.2,39.0,91.5,963,54.0
2020-04-29 15:00:00,32.7,26.2,10.1,7,51.8,54.1,0.1,5.1,5.2,50.2,91.8,963,53.9
2020-04-29 16:00:00,6.7,6.7,0.1,4,52.0,52.9,0.1,4.9,5.0,62.0,96.8,963,52.6
2020-04-29 17:00:00,6.6,3.8,9.9,4,51.6,51.6,0.1,4.8,5.0,73.9,100.0,963,51.4
2020-04-29 18:00:00,2.2,2.1,0.9,3,50.7,50.7,0.1,4.6,4.9,85.4,100.0,963,50.5
2020-04-29 19:00:00,0.0,0.0,0.0,3,50.2,50.2,0.1,4.5,5.0,96.8,100.0,963,49.9
2020-04-29 20:00:00,0.0,0.0,0.0,0,49.8,49.8,0.1,4.3,5.0,107.1,100.0,964,49.5
2020-04-29 21:00:00,0.0,0.0,0.0,0,49.1,49.1,0.1,4.2,5.1,116.1,100.0,964,48.8
2020-04-29 22:00:00,0.0,0.0,0.0,0,48.4,48.4,0.1,4.2,5.1,123.0,100.0,964,48.0
2020-04-29 23:00:00,0.0,0.0,0.0,0,48.2,48.2,0.1,4.3,5.1,127.0,100.0,963,47.8
2020-04-30 00:00:00,0.0,0.0,0.0,0,48.0,48.0,0.1,4.6,5.2,127.3,100.0,963,47.6
2020-04-30 01:00:00,0.0,0.0,0.0,0,47.8,47.8,0.1,4.7,5.2,124.1,100.0,963,47.4
2020-04-30 02:00:00,0.0,0.0,0.0,0,47.5,47.5,0.1,4.7,5.3,117.7,100.0,964,47.1
2020-04-30 03:00:00,0.0,0.0,0.0,0,47.1,47.1,0.1,4.5,5.3,109.1,100.0,964,46.7
2020-04-30 04:00:00,0.0,0.0,0.0,0,46.8,46.8,0.1,4.3,5.3,99.0,100.0,964,46.3
2020-04-30 05:00:00,2.2,1.7,13.4,0,47.7,47.7,0.1,4.4,5.3,87.7,100.0,965,47.2
2020-04-30 06:00:00,18.3,5.3,54.6,0,49.6,49.6,0.1,4.9,5.2,76.2,100.0,965,49.3
2020-04-30 07:00:00,38.2,7.0,72.2,0,49.6,51.6,0.1,5.0,5.3,64.4,92.7,966,51.2
2020-04-30 08:00:00,57.4,7.9,81.4,0,48.9,53.8,0.1,5.1,5.3,52.5,83.4,966,53.3
2020-04-30 09:00:00,73.4,8.6,85.9,0,47.7,55.4,0.1,5.1,5.3,41.1,75.3,966,54.8
2020-04-30 10:00:00,85.1,9.3,88.3,0,47.3,56.7,0.1,4.9,5.3,30.9,71.0,966,56.0
2020-04-30 11:00:00,91.5,9.5,89.6,0,46.9,57.6,0.1,5.1,5.3,23.7,67.5,966,56.9
2020-04-30 12:00:00,89.9,13.4,83.1,0,46.2,57.6,0.1,5.6,5.2,22.9,65.9,965,56.8
2020-04-30 13:00:00,86.6,9.7,87.9,0,46.2,57.0,0.1,6.0,5.2,29.0,67.1,965,56.3
2020-04-30 14:00:00,74.5,11.2,81.1,0,46.2,56.1,0.1,6.1,5.3,38.8,69.2,965,55.4
2020-04-30 15:00:00,60.4,8.7,80.4,0,45.9,55.8,0.1,6.1,5.3,50.0,69.4,965,55.0
2020-04-30 16:00:00,42.0,7.3,73.5,0,45.7,54.0,0.1,5.8,5.3,61.8,73.5,965,53.2
2020-04-30 17:00:00,18.5,7.9,37.7,0,45.7,52.3,0.1,5.2,5.3,73.7,78.0,965,51.6
2020-04-30 18:00:00,3.3,2.8,6.1,3,46.6,50.2,0.1,4.5,5.3,85.3,87.4,965,49.6
2020-04-30 19:00:00,0.0,0.0,0.0,7,48.0,48.6,0.1,4.0,5.3,96.6,98.0,965,48.1
2020-04-30 20:00:00,0.0,0.0,0.0,0,47.8,47.8,0.1,3.9,5.2,106.9,100.0,965,47.4
2020-04-30 21:00:00,0.0,0.0,0.0,0,47.3,47.3,0.1,3.9,5.2,115.8,100.0,965,46.9
2020-04-30 22:00:00,0.0,0.0,0.0,0,46.9,46.9,0.1,3.7,5.2,122.7,100.0,965,46.5
2020-04-30 23:00:00,0.0,0.0,0.0,0,46.6,46.6,0.1,3.6,5.1,126.7,100.0,965,46.1
2020-05-01 00:00:00,0.0,0.0,0.0,0,46.0,46.0,0.1,3.5,5.1,127.0,100.0,964,45.5
2020-05-01 01:00:00,0.0,0.0,0.0,8,45.7,45.7,0.1,3.5,5.1,123.8,100.0,964,45.2
2020-05-01 02:00:00,0.0,0.0,0.0,8,45.3,45.3,0.1,3.4,5.1,117.4,100.0,964,44.8
2020-05-01 03:00:00,0.0,0.0,0.0,8,45.0,45.0,0.1,3.4,5.1,108.8,100.0,964,44.4
2020-05-01 04:00:00,0.0,0.0,0.0,7,45.0,45.0,0.1,3.3,5.1,98.7,100.0,964,44.4
2020-05-01 05:00:00,1.7,1.5,4.9,0,46.6,46.6,0.1,3.7,5.1,87.5,100.0,964,46.1
2020-05-01 06:00:00,16.7,6.2,43.4,0,47.8,49.1,0.1,4.2,5.1,76.0,95.7,965,48.7
2020-05-01 07:00:00,37.6,8.0,68.2,0,47.5,51.4,0.1,4.4,5.1,64.2,86.0,965,50.9
2020-05-01 08:00:00,56.5,9.2,77.4,0,46.2,53.8,0.1,4.3,5.2,52.4,75.5,965,53.1
2020-05-01 09:00:00,72.7,9.9,83.0,0,45.9,55.9,0.1,4.0,5.2,40.9,69.0,965,55.2
2020-05-01 10:00:00,84.4,10.1,86.2,0,45.9,57.6,0.1,3.9,5.2,30.6,65.0,965,56.8
2020-05-01 11:00:00,90.6,10.3,87.4,0,46.0,58.8,0.1,3.9,5.1,23.4,62.5,965,58.1
2020-05-01 12:00:00,91.2,10.3,87.7,0,46.6,59.4,0.1,3.9,5.1,22.6,62.8,964,58.7
2020-05-01 13:00:00,86.1,9.8,87.1,0,47.3,59.4,0.1,4.1,5.1,28.8,64.5,964,58.7
2020-05-01 14:00:00,75.5,9.1,85.0,0,48.0,58.8,0.1,4.4,5.0,38.6,67.2,964,58.2
2020-05-01 15:00:00,60.4,8.2,81.0,0,48.6,58.3,0.1,4.5,5.0,49.9,70.1,963,57.7
2020-05-01 16:00:00,42.1,7.2,73.7,0,49.3,55.9,0.1,4.7,5.1,61.7,78.2,963,55.4
2020-05-01 17:00:00,22.4,5.6,59.3,0,50.0,54.0,0.1,4.4,5.1,73.5,86.3,963,53.5
2020-05-01 18:00:00,5.1,2.8,26.8,0,50.7,51.8,0.1,3.9,5.0,85.1,96.2,963,51.5
2020-05-01 19:00:00,0.0,0.0,0.0,0,50.2,50.2,0.1,3.5,5.0,96.4,100.0,964,49.9
2020-05-01 20:00:00,0.0,0.0,0.0,0,49.5,49.5,0.1,3.2,4.9,106.7,100.0,964,49.1
2020-05-01 21:00:00,0.0,0.0,0.0,0,48.9,48.9,0.1,2.8,4.9,115.6,100.0,964,48.6
2020-05-01 22:00:00,0.0,0.0,0.0,0,48.4,48.4,0.1,2.6,4.8,122.4,100.0,964,48.0
2020-05-01 23:00:00,0.0,0.0,0.0,0,48.0,48.0,0.1,2.5,4.7,126.4,100.0,964,47.6
2020-05-02 00:00:00,0.0,0.0,0.0,0,47.8,47.8,0.1,2.5,4.7,126.8,100.0,964,47.4
2020-05-02 01:00:00,0.0,0.0,0.0,0,47.7,47.7,0.1,2.4,4.7,123.5,100.0,963,47.2
2020-05-02 02:00:00,0.0,0.0,0.0,0,47.5,47.5,0.1,2.1,4.6,117.1,100.0,964,47.1
2020-05-02 03:00:00,0.0,0.0,0.0,0,47.5,47.5,0.1,1.9,4.5,108.6,100.0,964,47.1
2020-05-02 04:00:00,0.0,0.0,0.0,4,47.7,47.7,0.1,1.9,4.5,98.5,100.0,964,47.2
2020-05-02 05:00:00,1.1,1.1,0.5,4,49.1,49.1,0.1,2.0,4.5,87.3,100.0,964,48.8
2020-05-02 06:00:00,9.8,8.1,7.1,4,51.3,51.3,0.1,2.3,4.6,75.9,100.0,965,51.0
2020-05-02 07:00:00,16.2,14.7,3.3,4,52.3,52.9,0.1,2.5,4.7,64.0,98.1,965,52.7
2020-05-02 08:00:00,37.6,23.8,22.6,3,52.0,54.9,0.1,2.5,4.8,52.1,89.8,966,54.6
2020-05-02 09:00:00,48.1,33.0,20.0,7,50.9,56.7,0.1,2.4,4.8,40.7,81.3,966,56.3
2020-05-02 10:00:00,60.5,38.7,25.2,7,50.4,58.1,0.1,2.4,4.7,30.4,75.6,966,57.6
2020-05-02 11:00:00,72.1,37.5,37.6,8,50.2,58.8,0.1,2.5,4.5,23.1,72.9,966,58.3
2020-05-02 12:00:00,82.9,20.1,67.9,0,50.4,59.2,0.1,2.8,4.5,22.3,72.6,966,58.7
2020-05-02 13:00:00,75.3,21.9,60.9,0,51.3,58.8,0.1,3.2,4.5,28.5,75.8,966,58.4
2020-05-02 14:00:00,41.6,34.2,9.5,4,52.3,58.1,0.1,3.4,4.5,38.4,80.9,966,57.8
2020-05-02 15:00:00,29.5,24.3,7.9,3,53.2,57.7,0.1,3.4,4.6,49.7,84.8,965,57.5
2020-05-02 16:00:00,23.6,17.8,12.2,4,53.8,55.9,0.1,3.5,4.8,61.5,92.3,966,55.8
2020-05-02 17:00:00,10.7,7.7,10.4,8,54.0,54.5,0.1,3.5,4.9,73.4,97.8,966,54.4
2020-05-02 18:00:00,1.2,1.2,0.0,4,53.2,53.2,0.1,3.5,5.1,85.0,100.0,966,53.1
2020-05-02 19:00:00,0.0,0.0,0.0,7,52.3,52.3,0.1,3.5,5.3,96.2,100.0,966,52.2
2020-05-02 20:00:00,0.0,0.0,0.0,7,51.8,51.8,0.1,3.9,5.4,106.5,100.0,967,51.6
2020-05-02 21:00:00,0.0,0.0,0.0,0,51.1,51.1,0.1,4.3,5.4,115.4,100.0,967,50.8
2020-05-02 22:00:00,0.0,0.0,0.0,0,50.4,50.4,0.1,4.3,5.5,122.2,100.0,967,50.1
2020-05-02 23:00:00,0.0,0.0,0.0,0,49.3,49.3,0.1,4.2,5.5,126.1,100.0,967,48.9
2020-05-03 00:00:00,0.0,0.0,0.0,0,48.4,48.4,0.1,4.1,5.5,126.5,100.0,967,48.0
2020-05-03 01:00:00,0.0,0.0,0.0,0,47.5,47.5,0.1,4.2,5.5,123.2,100.0,967,47.1
2020-05-03 02:00:00,0.0,0.0,0.0,0,46.8,46.8,0.1,4.2,5.5,116.9,100.0,967,46.3
2020-05-03 03:00:00,0.0,0.0,0.0,0,46.0,46.0,0.1,4.2,5.6,108.3,100.0,967,45.5
2020-05-03 04:00:00,0.0,0.0,0.0,0,45.7,45.7,0.1,4.1,5.6,98.3,100.0,967,45.2
2020-05-03 05:00:00,3.0,2.1,17.2,0,46.9,46.9,0.1,4.4,5.6,87.1,100.0,967,46.5
2020-05-03 06:00:00,19.8,5.5,57.9,0,48.4,49.5,0.1,4.7,5.6,75.7,95.8,967,49.0
2020-05-03 07:00:00,40.0,7.2,74.5,0,46.2,51.4,0.1,4.6,5.6,63.8,82.0,967,50.8
2020-05-03 08:00:00,59.4,8.4,82.8,0,44.1,53.4,0.1,4.4,5.6,52.0,70.6,967,52.6
2020-05-03 09:00:00,75.7,9.3,87.3,0,43.7,54.9,0.1,4.4,5.4,40.5,65.8,968,54.0
2020-05-03 10:00:00,87.6,9.8,89.9,0,43.5,56.1,0.1,4.5,5.3,30.1,62.6,968,55.2
2020-05-03 11:00:00,94.1,9.9,91.3,0,43.5,57.0,0.1,4.7,5.3,22.8,60.6,968,56.1
2020-05-03 12:00:00,94.8,9.8,91.6,0,43.5,57.4,0.1,5.1,5.2,22.1,60.0,967,56.5
2020-05-03 13:00:00,89.5,9.6,90.8,0,43.7,57.2,0.1,5.4,5.2,28.3,60.5,967,56.3
2020-05-03 14:00:00,78.6,9.0,88.5,0,43.7,56.8,0.1,5.7,5.2,38.2,61.3,967,56.0
2020-05-03 15:00:00,63.1,8.4,84.4,0,43.7,56.3,0.1,5.8,5.2,49.6,62.8,967,55.4
2020-05-03 16:00:00,44.3,7.2,77.5,0,44.1,54.1,0.1,5.9,5.3,61.4,68.8,967,53.3
2020-05-03 17:00:00,24.1,5.8,63.6,0,44.8,52.2,0.1,5.7,5.3,73.3,75.7,967,51.4
2020-05-03 18:00:00,5.8,3.0,31.0,0,45.7,49.8,0.1,5.1,5.3,84.8,85.9,967,49.2
2020-05-03 19:00:00,0.0,0.0,0.0,0,47.3,48.4,0.1,4.6,5.3,96.1,95.9,968,47.9
2020-05-03 20:00:00,0.0,0.0,0.0,0,47.7,47.7,0.1,4.3,5.3,106.3,100.0,968,47.2
2020-05-03 21:00:00,0.0,0.0,0.0,0,46.9,46.9,0.1,3.9,5.3,115.1,100.0,967,46.5
2020-05-03 22:00:00,0.0,0.0,0.0,0,46.0,46.0,0.1,3.7,5.2,121.9,100.0,967,45.5
2020-05-03 23:00:00,0.0,0.0,0.0,0,45.5,45.5,0.1,3.6,5.2,125.8,100.0,967,45.0
2020-05-04 00:00:00,0.0,0.0,0.0,0,45.1,45.1,0.1,3.5,5.3,126.2,100.0,967,44.6
2020-05-04 01:00:00,0.0,0.0,0.0,0,44.6,44.6,0.1,3.4,5.3,122.9,100.0,967,44.0
2020-05-04 02:00:00,0.0,0.0,0.0,0,44.1,44.1,0.1,3.4,5.3,116.6,100.0,966,43.5
2020-05-04 03:00:00,0.0,0.0,0.0,0,43.7,43.7,0.1,3.4,5.4,108.1,100.0,966,43.1
2020-05-04 04:00:00,0.0,0.0,0.0,0,43.7,43.7,0.1,3.4,5.4,98.1,100.0,967,43.1
2020-05-04 05:00:00,3.2,2.2,17.3,0,45.7,45.7,0.1,3.7,5.4,86.9,100.0,967,45.2
2020-05-04 06:00:00,19.9,5.8,56.5,0,47.7,48.7,0.1,3.9,5.4,75.5,95.9,967,48.3
2020-05-04 07:00:00,39.9,7.8,72.2,0,47.3,51.1,0.1,3.7,5.5,63.6,87.0,968,50.5
2020-05-04 08:00:00,59.0,9.2,80.5,0,47.3,53.4,0.1,3.2,5.5,51.8,79.7,968,52.8
2020-05-04 09:00:00,75.3,10.0,85.7,0,47.1,55.8,0.1,2.9,5.4,40.3,72.5,968,55.1
2020-05-04 10:00:00,87.2,10.2,88.8,0,46.6,58.1,0.1,3.0,5.4,29.9,65.3,968,57.4
2020-05-04 11:00:00,93.6,10.4,90.0,0,45.3,59.5,0.1,3.4,5.3,22.6,59.4,967,58.8
2020-05-04 12:00:00,93.9,10.4,89.9,0,45.3,60.1,0.1,3.8,5.2,21.8,58.2,967,59.3
2020-05-04 13:00:00,88.6,10.2,88.9,0,45.5,60.4,0.1,4.2,5.3,28.1,57.8,967,59.7
2020-05-04 14:00:00,78.0,9.7,86.9,0,45.3,60.4,0.1,4.5,5.3,38.1,57.5,966,59.7
2020-05-04 15:00:00,62.2,9.3,81.4,0,45.0,60.4,0.1,4.6,5.3,49.4,56.7,966,59.6
2020-05-04 16:00:00,44.0,7.9,75.2,0,44.8,58.5,0.1,4.7,5.4,61.3,60.3,965,57.6
2020-05-04 17:00:00,23.9,6.2,60.9,0,45.1,55.8,0.1,4.9,5.4,73.1,67.6,965,55.0
2020-05-04 18:00:00,5.9,3.3,27.8,0,46.8,52.3,0.1,4.9,5.3,84.6,81.5,966,51.7
2020-05-04 19:00:00,0.0,0.0,0.0,0,48.2,50.0,0.1,4.6,5.3,95.9,93.5,966,49.5
2020-05-04 20:00:00,0.0,0.0,0.0,0,48.9,48.9,0.1,4.2,5.3,106.1,100.0,966,48.6
2020-05-04 21:00:00,0.0,0.0,0.0,0,48.2,48.2,0.1,3.8,5.2,114.9,100.0,966,47.8
2020-05-04 22:00:00,0.0,0.0,0.0,0,47.7,47.7,0.1,3.7,5.2,121.7,100.0,966,47.2
2020-05-04 23:00:00,0.0,0.0,0.0,0,47.3,47.3,0.1,3.6,5.2,125.5,100.0,966,46.9
2020-05-05 00:00:00,0.0,0.0,0.0,0,46.8,46.8,0.1,3.5,5.2,125.9,100.0,965,46.3
2020-05-05 01:00:00,0.0,0.0,0.0,0,46.2,46.2,0.1,3.4,5.2,122.6,100.0,965,45.7
2020-05-05 02:00:00,0.0,0.0,0.0,0,45.7,45.7,0.1,3.2,5.2,116.4,100.0,965,45.2
2020-05-05 03:00:00,0.0,0.0,0.0,0,45.5,45.5,0.1,3.1,5.2,107.9,100.0,965,45.0
2020-05-05 04:00:00,0.0,0.0,0.0,0,45.7,45.7,0.1,3.1,5.2,97.9,100.0,966,45.2
2020-05-05 05:00:00,3.2,2.1,18.2,0,47.8,47.8,0.1,3.3,5.2,86.7,100.0,966,47.4
2020-05-05 06:00:00,19.8,5.4,56.9,0,50.9,50.9,0.1,3.5,5.2,75.3,100.0,966,50.6
2020-05-05 07:00:00,39.6,7.1,72.8,0,51.8,53.2,0.1,3.5,5.3,63.5,94.9,967,53.0
2020-05-05 08:00:00,58.4,8.1,81.1,0,52.2,55.4,0.1,3.3,5.3,51.6,89.0,967,55.1
2020-05-05 09:00:00,74.2,8.5,85.8,0,52.5,57.2,0.1,3.3,5.3,40.1,84.6,967,56.9
